Date,Month,Year,State,Cured,Deaths,Confirmed,CuredActual,DeathsActual,ConfirmedActual
26-07-2020,Jul,2020,Chhattisgarh,4683,39,7087,116,3,356
27-07-2020,Jul,2020,Chhattisgarh,4944,43,7450,261,4,363
28-07-2020,Jul,2020,Chhattisgarh,5172,44,7745,228,1,295
29-07-2020,Jul,2020,Chhattisgarh,5439,46,8257,267,2,512
30-07-2020,Jul,2020,Chhattisgarh,5636,48,8539,197,2,282
31-07-2020,Jul,2020,Chhattisgarh,5921,51,8761,285,3,222
01-08-2020,Aug,2020,Chhattisgarh,6230,53,9086,309,2,325
02-08-2020,Aug,2020,Chhattisgarh,6610,55,9385,380,2,299
03-08-2020,Aug,2020,Chhattisgarh,6991,58,9531,381,3,146
04-08-2020,Aug,2020,Chhattisgarh,7256,61,9779,265,3,248
05-08-2020,Aug,2020,Chhattisgarh,7613,69,10202,357,8,423
06-08-2020,Aug,2020,Chhattisgarh,7871,71,10407,258,2,205
07-08-2020,Aug,2020,Chhattisgarh,8088,77,10932,217,6,525
08-08-2020,Aug,2020,Chhattisgarh,8319,87,11408,231,10,476
09-08-2020,Aug,2020,Chhattisgarh,8582,89,11743,263,2,335
10-08-2020,Aug,2020,Chhattisgarh,8809,96,12148,227,7,405
11-08-2020,Aug,2020,Chhattisgarh,9013,99,12448,204,3,300
12-08-2020,Aug,2020,Chhattisgarh,9239,104,12929,226,5,481
13-08-2020,Aug,2020,Chhattisgarh,9508,109,13498,269,5,569
14-08-2020,Aug,2020,Chhattisgarh,9658,114,13937,150,5,439
15-08-2020,Aug,2020,Chhattisgarh,9857,130,14481,199,16,544
16-08-2020,Aug,2020,Chhattisgarh,10046,134,14987,189,4,506
17-08-2020,Aug,2020,Chhattisgarh,10235,141,15471,189,7,484
18-08-2020,Aug,2020,Chhattisgarh,10598,150,16025,363,9,554
19-08-2020,Aug,2020,Chhattisgarh,10847,158,16833,249,8,808
20-08-2020,Aug,2020,Chhattisgarh,11185,161,17485,338,3,652
21-08-2020,Aug,2020,Chhattisgarh,11739,168,18501,554,7,1016
22-08-2020,Aug,2020,Chhattisgarh,12022,180,19510,283,12,1009
23-08-2020,Aug,2020,Chhattisgarh,12394,189,20078,372,9,568
24-08-2020,Aug,2020,Chhattisgarh,12931,197,20918,537,8,840
25-08-2020,Aug,2020,Chhattisgarh,13424,206,22054,493,9,1136
26-08-2020,Aug,2020,Chhattisgarh,13732,221,23341,308,15,1287
27-08-2020,Aug,2020,Chhattisgarh,14145,231,24550,413,10,1209
28-08-2020,Aug,2020,Chhattisgarh,14607,245,25988,462,14,1438
29-08-2020,Aug,2020,Chhattisgarh,15109,251,27233,502,6,1245
30-08-2020,Aug,2020,Chhattisgarh,15818,262,28746,709,11,1513
31-08-2020,Aug,2020,Chhattisgarh,16303,269,30092,485,7,1346
01-09-2020,Sep,2020,Chhattisgarh,16989,277,31503,686,8,1411
02-09-2020,Sep,2020,Chhattisgarh,17567,287,33387,578,10,1884
03-09-2020,Sep,2020,Chhattisgarh,18220,299,35683,653,12,2296
04-09-2020,Sep,2020,Chhattisgarh,18950,315,37967,730,16,2284
05-09-2020,Sep,2020,Chhattisgarh,19625,337,40634,675,22,2667
06-09-2020,Sep,2020,Chhattisgarh,20487,356,43163,862,19,2529
07-09-2020,Sep,2020,Chhattisgarh,21198,380,45263,711,24,2100
08-09-2020,Sep,2020,Chhattisgarh,22177,395,47280,979,15,2017
09-09-2020,Sep,2020,Chhattisgarh,22792,407,50114,615,12,2834
10-09-2020,Sep,2020,Chhattisgarh,24414,477,52932,1622,70,2818
11-09-2020,Sep,2020,Chhattisgarh,25855,493,55680,1441,16,2748
12-09-2020,Sep,2020,Chhattisgarh,27123,519,58643,1268,26,2963
13-09-2020,Sep,2020,Chhattisgarh,27978,539,61763,855,20,3120
14-09-2020,Sep,2020,Chhattisgarh,31931,555,63991,3953,16,2228
15-09-2020,Sep,2020,Chhattisgarh,33109,573,67327,1178,18,3336
16-09-2020,Sep,2020,Chhattisgarh,34279,589,70777,1170,16,3450
17-09-2020,Sep,2020,Chhattisgarh,35885,611,73966,1606,22,3189
18-09-2020,Sep,2020,Chhattisgarh,41111,628,77775,5226,17,3809
19-09-2020,Sep,2020,Chhattisgarh,44392,645,81617,3281,17,3842
20-09-2020,Sep,2020,Chhattisgarh,46081,664,84234,1689,19,2617
21-09-2020,Sep,2020,Chhattisgarh,47653,677,86183,1572,13,1949
22-09-2020,Sep,2020,Chhattisgarh,49564,690,88181,1911,13,1998
23-09-2020,Sep,2020,Chhattisgarh,52001,718,90917,2437,28,2736
24-09-2020,Sep,2020,Chhattisgarh,56773,728,93351,4772,10,2434
25-09-2020,Sep,2020,Chhattisgarh,58833,752,95623,2060,24,2272
26-09-2020,Sep,2020,Chhattisgarh,66860,777,98565,8027,25,2942
27-09-2020,Sep,2020,Chhattisgarh,70955,817,102461,4095,40,3896
28-09-2020,Sep,2020,Chhattisgarh,72224,848,104733,1269,31,2272
29-09-2020,Sep,2020,Chhattisgarh,74537,877,108458,2313,29,3725
30-09-2020,Sep,2020,Chhattisgarh,78514,916,110655,3977,39,2197
01-10-2020,Oct,2020,Chhattisgarh,81718,957,113602,3204,41,2947
02-10-2020,Oct,2020,Chhattisgarh,84699,986,116153,2981,29,2551
03-10-2020,Oct,2020,Chhattisgarh,88095,1002,118790,3396,16,2637
04-10-2020,Oct,2020,Chhattisgarh,91077,1031,121400,2982,29,2610
05-10-2020,Oct,2020,Chhattisgarh,93731,1045,123324,2654,14,1924
06-10-2020,Oct,2020,Chhattisgarh,97067,1081,126005,3336,36,2681
07-10-2020,Oct,2020,Chhattisgarh,100551,1104,128893,3484,23,2888
08-10-2020,Oct,2020,Chhattisgarh,103828,1134,131739,3277,30,2846
09-10-2020,Oct,2020,Chhattisgarh,106027,1158,134612,2199,24,2873
10-10-2020,Oct,2020,Chhattisgarh,108935,1196,137570,2908,38,2958
11-10-2020,Oct,2020,Chhattisgarh,111654,1235,140258,2719,39,2688
12-10-2020,Oct,2020,Chhattisgarh,113771,1253,142372,2117,18,2114
13-10-2020,Oct,2020,Chhattisgarh,116540,1286,145247,2769,33,2875
14-10-2020,Oct,2020,Chhattisgarh,119352,1306,147866,2812,20,2619
15-10-2020,Oct,2020,Chhattisgarh,121548,1339,150696,2196,33,2830
16-10-2020,Oct,2020,Chhattisgarh,123943,1385,153515,2395,46,2819
17-10-2020,Oct,2020,Chhattisgarh,126869,1425,155987,2926,40,2472
18-10-2020,Oct,2020,Chhattisgarh,129883,1439,158502,3014,14,2515
19-10-2020,Oct,2020,Chhattisgarh,132168,1478,160396,2285,39,1894
20-10-2020,Oct,2020,Chhattisgarh,135259,1534,162772,3091,56,2376
21-10-2020,Oct,2020,Chhattisgarh,137986,1584,165279,2727,50,2507
22-10-2020,Oct,2020,Chhattisgarh,140216,1628,167639,2230,44,2360
23-10-2020,Oct,2020,Chhattisgarh,143212,1680,170130,2996,52,2491
24-10-2020,Oct,2020,Chhattisgarh,146222,1738,172580,3010,58,2450
25-10-2020,Oct,2020,Chhattisgarh,148899,1793,174591,2677,55,2011
26-10-2020,Oct,2020,Chhattisgarh,150398,1818,175959,1499,25,1368
27-10-2020,Oct,2020,Chhattisgarh,153654,1861,177608,3256,43,1649
28-10-2020,Oct,2020,Chhattisgarh,156080,1881,179654,2426,20,2046
29-10-2020,Oct,2020,Chhattisgarh,157480,1936,181583,1400,55,1929
30-10-2020,Oct,2020,Chhattisgarh,159268,1989,183588,1788,53,2005
31-10-2020,Oct,2020,Chhattisgarh,160918,2038,185306,1650,49,1718
01-11-2020,Nov,2020,Chhattisgarh,163079,2101,187270,2161,63,1964
02-11-2020,Nov,2020,Chhattisgarh,164537,2150,188813,1458,49,1543
03-11-2020,Nov,2020,Chhattisgarh,166391,2208,190513,1854,58,1700
04-11-2020,Nov,2020,Chhattisgarh,168201,2266,192237,1810,58,1724
05-11-2020,Nov,2020,Chhattisgarh,169410,2316,194499,1209,50,2262
06-11-2020,Nov,2020,Chhattisgarh,170760,2360,196233,1350,44,1734
07-11-2020,Nov,2020,Chhattisgarh,172513,2412,197991,1753,52,1758
08-11-2020,Nov,2020,Chhattisgarh,173872,2434,199562,1359,22,1571
09-11-2020,Nov,2020,Chhattisgarh,176129,2447,200937,2257,13,1375
10-11-2020,Nov,2020,Chhattisgarh,178838,2464,202523,2709,17,1586
11-11-2020,Nov,2020,Chhattisgarh,180995,2482,204202,2157,18,1679
12-11-2020,Nov,2020,Chhattisgarh,183190,2507,205923,2195,25,1721
13-11-2020,Nov,2020,Chhattisgarh,185152,2527,207740,1962,20,1817
14-11-2020,Nov,2020,Chhattisgarh,187522,2545,209288,2370,18,1548
15-11-2020,Nov,2020,Chhattisgarh,188167,2562,210004,645,17,716
16-11-2020,Nov,2020,Chhattisgarh,188869,2578,210534,702,16,530
17-11-2020,Nov,2020,Chhattisgarh,190463,2604,211644,1594,26,1110
18-11-2020,Nov,2020,Chhattisgarh,192181,2623,213365,1718,19,1721
19-11-2020,Nov,2020,Chhattisgarh,193997,2646,215413,1816,23,2048
20-11-2020,Nov,2020,Chhattisgarh,195469,2672,217562,1472,26,2149
21-11-2020,Nov,2020,Chhattisgarh,196896,2691,219404,1427,19,1842
22-11-2020,Nov,2020,Chhattisgarh,198316,2713,221688,1420,22,2284
23-11-2020,Nov,2020,Chhattisgarh,199311,2732,223436,995,19,1748
24-11-2020,Nov,2020,Chhattisgarh,200825,2746,225497,1514,14,2061
25-11-2020,Nov,2020,Chhattisgarh,201744,2767,227326,919,21,1829
26-11-2020,Nov,2020,Chhattisgarh,201744,2783,229203,0,16,1877
27-11-2020,Nov,2020,Chhattisgarh,204198,2801,230956,2454,18,1753
28-11-2020,Nov,2020,Chhattisgarh,208183,2813,232835,3985,12,1879
29-11-2020,Nov,2020,Chhattisgarh,210917,2830,234725,2734,17,1890
30-11-2020,Nov,2020,Chhattisgarh,212517,2840,235998,1600,10,1273
01-12-2020,Dec,2020,Chhattisgarh,214826,2861,237322,2309,21,1324
02-12-2020,Dec,2020,Chhattisgarh,216990,2892,239215,2164,31,1893
03-12-2020,Dec,2020,Chhattisgarh,218195,2919,240863,1205,27,1648
04-12-2020,Dec,2020,Chhattisgarh,220177,2941,242418,1982,22,1555
05-12-2020,Dec,2020,Chhattisgarh,221690,2956,243997,1513,15,1579
06-12-2020,Dec,2020,Chhattisgarh,223070,2977,245580,1380,21,1583
07-12-2020,Dec,2020,Chhattisgarh,223772,2989,246809,702,12,1229
08-12-2020,Dec,2020,Chhattisgarh,225633,3010,248232,1861,21,1423
09-12-2020,Dec,2020,Chhattisgarh,227158,3025,249699,1525,15,1467
10-12-2020,Dec,2020,Chhattisgarh,228304,3038,251120,1146,13,1421
11-12-2020,Dec,2020,Chhattisgarh,230238,3054,252638,1934,16,1518
12-12-2020,Dec,2020,Chhattisgarh,232715,3068,254129,2477,14,1491
13-12-2020,Dec,2020,Chhattisgarh,234037,3084,255761,1322,16,1632
14-12-2020,Dec,2020,Chhattisgarh,234853,3097,257020,816,13,1259
15-12-2020,Dec,2020,Chhattisgarh,236588,3116,258635,1735,19,1615
16-12-2020,Dec,2020,Chhattisgarh,239468,3135,260240,2880,19,1605
17-12-2020,Dec,2020,Chhattisgarh,241288,3145,261901,1820,10,1661
18-12-2020,Dec,2020,Chhattisgarh,242922,3156,263485,1634,11,1584
19-12-2020,Dec,2020,Chhattisgarh,244247,3163,264898,1325,7,1413
20-12-2020,Dec,2020,Chhattisgarh,246054,3172,266266,1807,9,1368
21-12-2020,Dec,2020,Chhattisgarh,247480,3181,267219,1426,9,953
22-12-2020,Dec,2020,Chhattisgarh,249218,3199,268477,1738,18,1258
23-12-2020,Dec,2020,Chhattisgarh,250766,3212,269857,1548,13,1380
24-12-2020,Dec,2020,Chhattisgarh,252332,3227,271194,1566,15,1337
25-12-2020,Dec,2020,Chhattisgarh,254024,3249,272426,1692,22,1232
26-12-2020,Dec,2020,Chhattisgarh,255257,3263,273279,1233,14,853
27-12-2020,Dec,2020,Chhattisgarh,257021,3275,274324,1764,12,1045
28-12-2020,Dec,2020,Chhattisgarh,258155,3293,275149,1134,18,825
29-12-2020,Dec,2020,Chhattisgarh,260056,3319,276337,1901,26,1188
30-12-2020,Dec,2020,Chhattisgarh,261663,3336,277471,1607,17,1134
31-12-2020,Dec,2020,Chhattisgarh,263251,3350,278540,1588,14,1069
01-01-2021,Jan,2021,Chhattisgarh,264769,3371,279575,1518,21,1035
02-01-2021,Jan,2021,Chhattisgarh,265788,3375,280507,1019,4,932
03-01-2021,Jan,2021,Chhattisgarh,267751,3386,281654,1963,11,1147
04-01-2021,Jan,2021,Chhattisgarh,268988,3400,282368,1237,14,714
05-01-2021,Jan,2021,Chhattisgarh,270337,3412,283515,1349,12,1147
06-01-2021,Jan,2021,Chhattisgarh,271988,3437,284536,1651,25,1021
07-01-2021,Jan,2021,Chhattisgarh,273030,3447,285586,1042,10,1050
08-01-2021,Jan,2021,Chhattisgarh,274283,3454,286596,1253,7,1010
09-01-2021,Jan,2021,Chhattisgarh,275042,3469,287556,759,15,960
10-01-2021,Jan,2021,Chhattisgarh,275812,3484,288570,770,15,1014
11-01-2021,Jan,2021,Chhattisgarh,276774,3490,289231,962,6,661
12-01-2021,Jan,2021,Chhattisgarh,278029,3505,290084,1255,15,853
13-01-2021,Jan,2021,Chhattisgarh,279236,3517,290813,1207,12,729
14-01-2021,Jan,2021,Chhattisgarh,280166,3527,291484,930,10,671
15-01-2021,Jan,2021,Chhattisgarh,281136,3537,292091,970,10,607
16-01-2021,Jan,2021,Chhattisgarh,282145,3544,292612,1009,7,521
17-01-2021,Jan,2021,Chhattisgarh,282760,3551,293178,615,7,566
18-01-2021,Jan,2021,Chhattisgarh,283111,3558,293501,351,7,323
19-01-2021,Jan,2021,Chhattisgarh,284412,3565,293972,1301,7,471
20-01-2021,Jan,2021,Chhattisgarh,284848,3575,294355,436,10,383
21-01-2021,Jan,2021,Chhattisgarh,285566,3585,294949,718,10,594
22-01-2021,Jan,2021,Chhattisgarh,286277,3594,295509,711,9,560
23-01-2021,Jan,2021,Chhattisgarh,287040,3601,295949,763,7,440
24-01-2021,Jan,2021,Chhattisgarh,287677,3609,296326,637,8,377
25-01-2021,Jan,2021,Chhattisgarh,288066,3617,296626,389,8,300
26-01-2021,Jan,2021,Chhattisgarh,288582,3630,297108,516,13,482
27-01-2021,Jan,2021,Chhattisgarh,288764,3644,297429,182,14,321
28-01-2021,Jan,2021,Chhattisgarh,289708,3647,297868,944,3,439
29-01-2021,Jan,2021,Chhattisgarh,296187,3682,304319,6479,35,6451
30-01-2021,Jan,2021,Chhattisgarh,296642,3689,304689,455,7,370
31-01-2021,Jan,2021,Chhattisgarh,297144,3698,305102,502,9,413
01-02-2021,Feb,2021,Chhattisgarh,297339,3701,305367,195,3,265
02-02-2021,Feb,2021,Chhattisgarh,297859,3706,305689,520,5,322
03-02-2021,Feb,2021,Chhattisgarh,298135,3711,306019,276,5,330
04-02-2021,Feb,2021,Chhattisgarh,298337,3718,306370,202,7,351
05-02-2021,Feb,2021,Chhattisgarh,298724,3724,306743,387,6,373
06-02-2021,Feb,2021,Chhattisgarh,298987,3732,307079,263,8,336
07-02-2021,Feb,2021,Chhattisgarh,299284,3735,307339,297,3,260
08-02-2021,Feb,2021,Chhattisgarh,299494,3741,307525,210,6,186
09-02-2021,Feb,2021,Chhattisgarh,299856,3744,307790,362,3,265
10-02-2021,Feb,2021,Chhattisgarh,300078,3746,307996,222,2,206
11-02-2021,Feb,2021,Chhattisgarh,300390,3755,308218,312,9,222
12-02-2021,Feb,2021,Chhattisgarh,301238,3759,308472,848,4,254
13-02-2021,Feb,2021,Chhattisgarh,301648,3766,308701,410,7,229
14-02-2021,Feb,2021,Chhattisgarh,301904,3771,308930,256,5,229
15-02-2021,Feb,2021,Chhattisgarh,302069,3772,309099,165,1,169
16-02-2021,Feb,2021,Chhattisgarh,302557,3777,309373,488,5,274
17-02-2021,Feb,2021,Chhattisgarh,302935,3783,309623,378,6,250
18-02-2021,Feb,2021,Chhattisgarh,303137,3788,309934,202,5,311
19-02-2021,Feb,2021,Chhattisgarh,303415,3790,310210,278,2,276
20-02-2021,Feb,2021,Chhattisgarh,303637,3793,310469,222,3,259
21-02-2021,Feb,2021,Chhattisgarh,303835,3795,310732,198,2,263
22-02-2021,Feb,2021,Chhattisgarh,303973,3800,310885,138,5,153
23-02-2021,Feb,2021,Chhattisgarh,304355,3806,311159,382,6,274
24-02-2021,Feb,2021,Chhattisgarh,304647,3809,311433,292,3,274
25-02-2021,Feb,2021,Chhattisgarh,304956,3813,311680,309,4,247
26-02-2021,Feb,2021,Chhattisgarh,305214,3821,311900,258,8,220
27-02-2021,Feb,2021,Chhattisgarh,305524,3828,312179,310,7,279
28-02-2021,Feb,2021,Chhattisgarh,305819,3833,312419,295,5,240
01-03-2021,Mar,2021,Chhattisgarh,305951,3835,312560,132,2,141
02-03-2021,Mar,2021,Chhattisgarh,306094,3842,312816,143,7,256
03-03-2021,Mar,2021,Chhattisgarh,306352,3844,313032,258,2,216
04-03-2021,Mar,2021,Chhattisgarh,306490,3848,313299,138,4,267
05-03-2021,Mar,2021,Chhattisgarh,306693,3851,313534,203,3,235
06-03-2021,Mar,2021,Chhattisgarh,307138,3854,313808,445,3,274
07-03-2021,Mar,2021,Chhattisgarh,307522,3855,314098,384,1,290
08-03-2021,Mar,2021,Chhattisgarh,307642,3858,314320,120,3,222
09-03-2021,Mar,2021,Chhattisgarh,307862,3859,314640,220,1,320
10-03-2021,Mar,2021,Chhattisgarh,308143,3864,315030,281,5,390
11-03-2021,Mar,2021,Chhattisgarh,308143,3864,315030,0,0,0
12-03-2021,Mar,2021,Chhattisgarh,308269,3872,315486,126,8,456
13-03-2021,Mar,2021,Chhattisgarh,308854,3880,316311,585,8,825
14-03-2021,Mar,2021,Chhattisgarh,309198,3886,316854,344,6,543
15-03-2021,Mar,2021,Chhattisgarh,309433,3890,317329,235,4,475
16-03-2021,Mar,2021,Chhattisgarh,309979,3897,317974,546,7,645
17-03-2021,Mar,2021,Chhattisgarh,310260,3909,318830,281,12,856
18-03-2021,Mar,2021,Chhattisgarh,310503,3915,319717,243,6,887
19-03-2021,Mar,2021,Chhattisgarh,310838,3920,320783,335,5,1066
20-03-2021,Mar,2021,Chhattisgarh,311198,3929,321880,360,9,1097
21-03-2021,Mar,2021,Chhattisgarh,311520,3940,323153,322,11,1273
22-03-2021,Mar,2021,Chhattisgarh,311761,3950,324153,241,10,1000
23-03-2021,Mar,2021,Chhattisgarh,312511,3962,325678,750,12,1525
24-03-2021,Mar,2021,Chhattisgarh,313115,3982,327588,604,20,1910
25-03-2021,Mar,2021,Chhattisgarh,313749,4011,329694,634,29,2106
26-03-2021,Mar,2021,Chhattisgarh,314769,4026,332113,1020,15,2419
27-03-2021,Mar,2021,Chhattisgarh,315423,4048,334778,654,22,2665
28-03-2021,Mar,2021,Chhattisgarh,316043,4061,337940,620,13,3162
29-03-2021,Mar,2021,Chhattisgarh,316778,4076,340093,735,15,2153
30-03-2021,Mar,2021,Chhattisgarh,317239,4096,341516,461,20,1423
31-03-2021,Mar,2021,Chhattisgarh,318436,4131,344624,1197,35,3108
01-04-2021,Apr,2021,Chhattisgarh,319488,4170,349187,1052,39,4563
02-04-2021,Apr,2021,Chhattisgarh,320613,4204,353804,1125,34,4617
03-04-2021,Apr,2021,Chhattisgarh,321873,4247,357978,1260,43,4174
04-04-2021,Apr,2021,Chhattisgarh,323201,4283,363796,1328,36,5818
05-04-2021,Apr,2021,Chhattisgarh,326277,4319,369046,3076,36,5250
06-04-2021,Apr,2021,Chhattisgarh,327689,4363,376348,1412,44,7302
07-04-2021,Apr,2021,Chhattisgarh,329408,4416,386269,1719,53,9921
08-04-2021,Apr,2021,Chhattisgarh,333227,4469,396579,3819,53,10310
09-04-2021,Apr,2021,Chhattisgarh,334543,4563,407231,1316,94,10652
10-04-2021,Apr,2021,Chhattisgarh,337156,4654,418678,2613,91,11447
11-04-2021,Apr,2021,Chhattisgarh,342139,4777,432776,4983,123,14098
12-04-2021,Apr,2021,Chhattisgarh,348121,4899,443297,5982,122,10521
13-04-2021,Apr,2021,Chhattisgarh,352986,5031,456873,4865,132,13576
14-04-2021,Apr,2021,Chhattisgarh,357668,5187,471994,4682,156,15121
15-04-2021,Apr,2021,Chhattisgarh,362301,5307,486244,4633,120,14250
16-04-2021,Apr,2021,Chhattisgarh,374289,5442,501500,11988,135,15256
